query,subject,identity,algn_length,mismatches,gap_opens,q_start,q_end,s_start,s_end,evalue,bit_score,q_cov,assembly_accession,name,symbol,attributes,status,product_accession
atpD_612,NZ_JAGMUO010000035.1,100.0,495,0,0,1,495,96354,95860,0.0,893.0,100,GCF_019049325.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_217166576.1
atpD_225,NZ_JAGPOR010000096.1,100.0,495,0,0,1,495,19612,19118,0.0,893.0,100,GCF_019049345.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_215449031.1
atpD_883,NZ_CP077658.1,100.0,495,0,0,1,495,2539410,2538916,0.0,893.0,100,GCF_019056675.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_217306599.1
atpD_5,NZ_JAGSSR010000002.1,100.0,495,0,0,1,495,520728,521222,0.0,893.0,100,GCF_019067045.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_003950883.1
atpD_295,NZ_JAHRIC010000019.1,100.0,495,0,0,1,495,6548,6054,0.0,893.0,100,GCF_019090105.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_217461613.1
atpD_546,NZ_JAGXJM010000010.1,100.0,495,0,0,1,495,230091,230585,0.0,893.0,100,GCF_019091445.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_054233221.1
atpD_718,NZ_JAGXJL010000046.1,100.0,495,0,0,1,495,13567,13073,0.0,893.0,100,GCF_019091475.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_217555083.1
atpD_682,NZ_FKJI03000039.1,100.0,495,0,0,1,495,23392,23886,0.0,893.0,100,GCF_900079405.2,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_070027812.1
atpD_847,NZ_FKJH01000044.1,100.0,495,0,0,1,495,23364,23858,0.0,893.0,100,GCF_900079415.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_093768143.1
atpD_37,NZ_FLTP01000052.1,100.0,495,0,0,1,495,180997,181491,0.0,893.0,100,GCF_900090065.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_028438737.1
atpD_759,NZ_FLTR01000006.1,100.0,495,0,0,1,495,92184,92678,0.0,893.0,100,GCF_900090085.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_032763067.1
atpD_187,NZ_FLSP01000019.1,100.0,495,0,0,1,495,87658,87164,0.0,893.0,100,GCF_900091315.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_093720243.1
atpD_205,NZ_FMBZ01000045.1,100.0,495,0,0,1,495,15962,16456,0.0,893.0,100,GCF_900091715.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_014048353.1
atpD_588,NZ_FMBW01000052.1,100.0,495,0,0,1,495,43732,44226,0.0,893.0,100,GCF_900091725.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_093544003.1
atpD_37,NZ_FMCA01000006.1,100.0,495,0,0,1,495,54723,55217,0.0,893.0,100,GCF_900091745.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_028438737.1
atpD_37,NZ_FMCD01000125.1,100.0,495,0,0,1,495,50712,50218,0.0,893.0,100,GCF_900091765.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_028438737.1
atpD_328,NZ_FMCJ01000072.1,100.0,495,0,0,1,495,45706,46200,0.0,893.0,100,GCF_900091775.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_093693093.1
atpD_92,NZ_FMCF01000307.1,100.0,495,0,0,1,495,27773,28267,0.0,893.0,100,GCF_900091785.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_003950883.1
atpD_37,NZ_FMBY01000047.1,100.0,495,0,0,1,495,45538,45044,0.0,893.0,100,GCF_900091835.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_028438737.1
atpD_257,NZ_FMCI01000317.1,100.0,495,0,0,1,495,6902,6408,0.0,893.0,100,GCF_900091845.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_093834411.1
atpD_94,NZ_FMCC01000011.1,100.0,495,0,0,1,495,62248,62742,0.0,893.0,100,GCF_900091865.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_070202294.1
atpD_714,NZ_FMCB01000114.1,100.0,495,0,0,1,495,11605,12099,0.0,893.0,100,GCF_900091875.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_014048353.1
atpD_5,NZ_FMBX01000046.1,100.0,495,0,0,1,495,27838,28332,0.0,893.0,100,GCF_900091885.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_003950883.1
atpD_6,NZ_FMCP01000772.1,100.0,495,0,0,1,495,4951,5445,0.0,893.0,100,GCF_900091905.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_093564307.1
atpD_271,NZ_FMDH01000068.1,100.0,495,0,0,1,495,18998,18504,0.0,893.0,100,GCF_900091975.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_037656495.1
atpD_271,NZ_FMDI01000131.1,100.0,495,0,0,1,495,13694,13200,0.0,893.0,100,GCF_900091985.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_037656495.1
atpD_215,NZ_FMDK01000339.1,100.0,495,0,0,1,495,4739,5233,0.0,893.0,100,GCF_900091995.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_093596791.1
atpD_708,NZ_FMDG01000086.1,100.0,495,0,0,1,495,24247,23753,0.0,893.0,100,GCF_900092005.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_032763067.1
atpD_205,NZ_FMIG01000095.1,100.0,495,0,0,1,495,47784,48278,0.0,893.0,100,GCF_900095575.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_014048353.1
atpD_603,NZ_FMZK01000010.1,100.0,495,0,0,1,495,177363,177857,0.0,893.0,100,GCF_900101585.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_055571084.1
atpD_424,NZ_FNAX01000004.1,100.0,495,0,0,1,495,80012,79518,0.0,893.0,100,GCF_900102095.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_006142459.1
atpD_232,NZ_FNKS01000001.1,100.0,495,0,0,1,495,2421208,2420714,0.0,893.0,100,GCF_900102245.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_088800057.1
atpD_409,NZ_FNHV01000006.1,100.0,495,0,0,1,495,99529,99035,0.0,893.0,100,GCF_900103585.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_093906584.1
atpD_682,NZ_FNTD01000004.1,100.0,495,0,0,1,495,5363993,5364487,0.0,893.0,100,GCF_900104815.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_070027812.1
atpD_214,NZ_FNSG01000001.1,100.0,495,0,0,1,495,5629217,5629711,0.0,893.0,100,GCF_900104865.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_093485190.1
atpD_127,NZ_LT629768.1,100.0,495,0,0,1,495,5944668,5945162,0.0,893.0,100,GCF_900104935.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_003973624.1
atpD_232,NZ_FNTM01000001.1,100.0,495,0,0,1,495,5645094,5645588,0.0,893.0,100,GCF_900105235.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_088800057.1
atpD_655,NZ_FNSZ01000001.1,100.0,495,0,0,1,495,3037526,3037032,0.0,893.0,100,GCF_900105245.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_093474671.1
atpD_811,NZ_FNTK01000001.1,100.0,495,0,0,1,495,7367560,7368054,0.0,893.0,100,GCF_900105265.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_093629145.1
atpD_469,NZ_FNTE01000001.1,100.0,495,0,0,1,495,2172397,2171903,0.0,893.0,100,GCF_900105275.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030944992.1
atpD_459,NZ_LT629775.1,100.0,495,0,0,1,495,3879331,3878837,0.0,893.0,100,GCF_900105395.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_093860507.1
atpD_469,NZ_FNTN01000001.1,100.0,495,0,0,1,495,6993149,6993643,0.0,893.0,100,GCF_900105465.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030944992.1
atpD_618,NZ_FNSY01000001.1,100.0,495,0,0,1,495,2130837,2130343,0.0,893.0,100,GCF_900105515.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_093706145.1
atpD_214,NZ_FNSJ01000002.1,100.0,495,0,0,1,495,918469,918963,0.0,893.0,100,GCF_900105525.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_093485190.1
atpD_792,NZ_FNTO01000001.1,100.0,495,0,0,1,495,5996380,5996874,0.0,893.0,100,GCF_900105605.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_093474671.1
atpD_70,NZ_FNST01000002.1,100.0,495,0,0,1,495,4813718,4814212,0.0,893.0,100,GCF_900105695.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_093464702.1
atpD_6,NZ_FNTW01000001.1,100.0,495,0,0,1,495,101849,102343,0.0,893.0,100,GCF_900105705.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_003966249.1
atpD_793,NZ_FNTQ01000001.1,100.0,495,0,0,1,495,3012236,3011742,0.0,893.0,100,GCF_900105755.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_093499055.1
atpD_232,NZ_FNTP01000001.1,100.0,495,0,0,1,495,2502174,2501680,0.0,893.0,100,GCF_900105775.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_088800057.1
atpD_232,NZ_FNSB01000001.1,100.0,495,0,0,1,495,402026,401532,0.0,893.0,100,GCF_900105915.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_088800057.1
atpD_546,NZ_FONR01000007.1,100.0,495,0,0,1,495,366526,367020,0.0,893.0,100,GCF_900112965.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_075028930.1
atpD_781,NZ_FOSG01000002.1,100.0,495,0,0,1,495,163268,162774,0.0,893.0,100,GCF_900114215.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_093847662.1
atpD_376,NZ_FOUV01000018.1,100.0,495,0,0,1,495,73928,73434,0.0,893.0,100,GCF_900114955.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_045558928.1
atpD_880,NZ_FPAE01000002.1,100.0,495,0,0,1,495,356927,356433,0.0,893.0,100,GCF_900116325.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030915987.1
atpD_863,NZ_FPJO01000002.1,100.0,495,0,0,1,495,2729,2235,0.0,893.0,100,GCF_900119365.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_072483715.1
atpD_784,NZ_LT670819.1,100.0,495,0,0,1,495,3134268,3133774,0.0,893.0,100,GCF_900129855.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_079659512.1
atpD_92,NZ_FWFA01000042.1,100.0,495,0,0,1,495,12160,11666,0.0,893.0,100,GCF_900171555.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_003950883.1
atpD_764,NZ_FWZW01000009.1,100.0,495,0,0,1,495,298219,298713,0.0,893.0,100,GCF_900177255.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030784641.1
atpD_232,NZ_FYEY01000001.1,100.0,495,0,0,1,495,5578475,5578969,0.0,893.0,100,GCF_900187385.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_088800057.1
atpD_258,NZ_FYEJ01000001.1,100.0,495,0,0,1,495,478578,478084,0.0,893.0,100,GCF_900187925.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_032763067.1
atpD_431,NZ_OBMJ01000001.1,100.0,495,0,0,1,495,2631022,2630528,0.0,893.0,100,GCF_900199205.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_097236229.1
atpD_813,NZ_OAOJ01000001.1,100.0,495,0,0,1,495,6328767,6329261,0.0,893.0,100,GCF_900206255.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_097269032.1
atpD_546,NZ_OCQN01000001.1,100.0,495,0,0,1,495,7930010,7930504,0.0,893.0,100,GCF_900215305.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_054233221.1
atpD_352,NZ_OCNI01000001.1,100.0,495,0,0,1,495,1310290,1309796,0.0,893.0,100,GCF_900215565.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_097252399.1
atpD_596,NZ_OCNG01000001.1,100.0,495,0,0,1,495,2985924,2985430,0.0,893.0,100,GCF_900215595.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_046917277.1
atpD_377,NZ_OCNA01000001.1,100.0,495,0,0,1,495,5868857,5869351,0.0,893.0,100,GCF_900215615.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_097220603.1
atpD_646,NZ_LT907981.1,100.0,495,0,0,1,495,2589626,2589132,0.0,893.0,100,GCF_900221035.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_093485190.1
atpD_370,NZ_OCSW01000001.1,100.0,495,0,0,1,495,2950391,2949897,0.0,893.0,100,GCF_900230275.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_095852573.1
atpD_290,NZ_LT963352.1,100.0,495,0,0,1,495,2874751,2874257,0.0,893.0,100,GCF_900236475.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_010040147.1
atpD_290,NZ_LT962942.1,100.0,495,0,0,1,495,2874751,2874257,0.0,893.0,100,GCF_900236505.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_010040147.1
atpD_287,NZ_OLMK01000093.1,100.0,495,0,0,1,495,29741,29247,0.0,893.0,100,GCF_900290235.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_107466616.1
atpD_6,NZ_UAVD01000028.1,100.0,495,0,0,1,495,472441,472935,0.0,893.0,100,GCF_900460065.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_003966249.1
atpD_372,NZ_UHID01000001.1,100.0,495,0,0,1,495,1390854,1391348,0.0,893.0,100,GCF_900460115.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_100454911.1
atpD_569,NZ_LR732544.1,100.0,495,0,0,1,495,4919576,4920070,0.0,893.0,100,GCF_902506575.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_159669611.1
atpD_17,NZ_LR881952.1,100.0,495,0,0,1,495,2288543,2288049,0.0,893.0,100,GCF_904440635.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_076965933.1
atpD_17,NZ_LR881953.1,100.0,495,0,0,1,495,5549510,5550004,0.0,893.0,100,GCF_904440645.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_076965933.1
gyrB_117,NC_003155.5,100.0,405,0,0,1,405,5294153,5294557,0.0,731.0,100,GCF_000009765.2,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_010985746.1
gyrB_8,NC_010572.1,100.0,414,0,0,1,414,4330312,4330725,0.0,747.0,100,GCF_000010605.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_003967890.1
gyrB_161,NC_013929.1,100.0,405,0,0,1,405,5133929,5133525,0.0,731.0,100,GCF_000091305.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_013002240.1
gyrB_439,NC_016582.1,100.0,375,0,0,1,375,6609613,6609987,0.0,677.0,100,GCF_000092385.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_202948352.1
gyrB_266,NC_015957.1,100.0,375,0,0,1,375,7439,7813,0.0,677.0,100,GCF_000147815.2,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_208949208.1
gyrB_123,NZ_CM001015.1,100.0,405,0,0,1,405,3423984,3424388,0.0,731.0,100,GCF_000148465.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_174391382.1
gyrB_426,NZ_ABYX02000001.1,100.0,414,0,0,1,414,3817265,3816852,0.0,747.0,100,GCF_000156695.2,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_010071389.1
gyrB_123,NZ_CM000913.1,100.0,405,0,0,1,405,3432032,3432436,0.0,731.0,100,GCF_000163875.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_174391382.1
gyrB_6,NZ_GL877172.1,100.0,414,0,0,1,414,4546918,4547331,0.0,747.0,100,GCF_000177175.2,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_003967890.1
gyrB_188,NC_015953.1,100.0,414,0,0,1,414,3685711,3685298,0.0,747.0,100,GCF_000177195.2,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_014047150.1
gyrB_176,NZ_CP023202.1,100.0,375,0,0,1,375,3552551,3552925,0.0,677.0,100,GCF_000220705.2,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_019707366.1
gyrB_179,NZ_AGBF01000189.1,100.0,405,0,0,1,405,7559,7155,0.0,731.0,100,GCF_000225525.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_208865876.1
gyrB_685,NZ_JH164837.1,100.0,405,0,0,1,405,489150,488746,0.0,731.0,100,GCF_000226455.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_029180677.1
gyrB_362,NZ_AGSW01000044.1,100.0,414,0,0,1,414,134066,133653,0.0,747.0,100,GCF_000239075.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_032790321.1
gyrB_16,NC_018750.1,100.0,411,0,0,1,411,3966427,3966017,0.0,742.0,100,GCF_000253235.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_015034851.1
gyrB_478,NZ_CP013738.1,100.0,414,0,0,1,414,3963080,3962667,0.0,747.0,100,GCF_000261345.2,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_029182261.1
gyrB_186,NZ_AJTQ01000063.1,100.0,375,0,0,1,375,74746,75120,0.0,677.0,100,GCF_000262345.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_016906164.1
gyrB_713,NZ_CP072931.1,100.0,375,0,0,1,375,4005001,4004627,0.0,677.0,100,GCF_000280865.2,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_040898856.1
gyrB_274,NZ_ALNP01000002.1,100.0,405,0,0,1,405,312924,312520,0.0,731.0,100,GCF_000297635.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_175542991.1
gyrB_255,NZ_AMPN02000002.1,100.0,411,0,0,1,411,3446573,3446983,0.0,742.0,100,GCF_000299175.2,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_003949367.1
gyrB_131,NZ_JH993790.1,100.0,405,0,0,1,405,2219079,2218675,0.0,731.0,100,GCF_000316095.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_004985909.1
gyrB_137,NZ_AEJC01000675.1,100.0,405,0,0,1,405,14440,14844,0.0,731.0,100,GCF_000317595.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_009343297.1
gyrB_58,NZ_CP048261.1,100.0,375,0,0,1,375,4722564,4722190,0.0,677.0,100,GCF_000331185.2,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_030178687.1
gyrB_566,NZ_AMLP01000130.1,100.0,405,0,0,1,405,28734,28330,0.0,731.0,100,GCF_000332625.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_003999704.1
gyrB_119,NZ_KB405094.1,100.0,405,0,0,1,405,267459,267863,0.0,731.0,100,GCF_000340335.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_209442933.1
gyrB_145,NZ_AORZ01000007.1,100.0,375,0,0,1,375,13848,14222,0.0,677.0,100,GCF_000342125.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_004939847.1
gyrB_458,NC_020504.1,100.0,405,0,0,1,405,5041725,5041321,0.0,731.0,100,GCF_000349325.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_193384287.1
gyrB_5,NC_020990.1,100.0,411,0,0,1,411,3425130,3425540,0.0,742.0,100,GCF_000359525.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_003949367.1
gyrB_152,NC_021055.1,100.0,414,0,0,1,414,3756724,3756311,0.0,747.0,100,GCF_000364805.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_167337633.1
gyrB_153,NZ_BARF01000002.1,100.0,405,0,0,1,405,238003,238407,0.0,731.0,100,GCF_000367365.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_174447512.1
gyrB_111,NZ_KB890716.1,100.0,411,0,0,1,411,520225,519815,0.0,742.0,100,GCF_000373225.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_018470243.1
gyrB_484,NZ_KB891309.1,100.0,414,0,0,1,414,396689,397102,0.0,747.0,100,GCF_000373405.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_018513884.1
gyrB_173,NZ_KB904669.1,100.0,375,0,0,1,375,175931,176305,0.0,677.0,100,GCF_000380165.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_026220256.1
gyrB_188,NZ_ARPI01000001.1,100.0,414,0,0,1,414,996924,997337,0.0,747.0,100,GCF_000382745.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_014047150.1
gyrB_119,NZ_KB911581.1,100.0,405,0,0,1,405,7939,8343,0.0,731.0,100,GCF_000383595.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_209442933.1
gyrB_155,NZ_KB913030.1,100.0,414,0,0,1,414,3660426,3660839,0.0,747.0,100,GCF_000384175.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_211231204.1
gyrB_130,NC_021177.1,100.0,414,0,0,1,414,4023681,4023268,0.0,747.0,100,GCF_000385945.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_015609835.1
gyrB_348,NZ_CM001889.1,100.0,405,0,0,1,405,4349440,4349036,0.0,731.0,100,GCF_000403665.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,pseudo,without_protein,
gyrB_561,NZ_AROY02000013.1,100.0,375,0,0,1,375,102093,102467,0.0,677.0,100,GCF_000403765.2,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_037632576.1
gyrB_149,NZ_APIV01000004.1,100.0,405,0,0,1,405,284451,284855,0.0,731.0,100,GCF_000404005.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_194963129.1
gyrB_660,NZ_KE150430.1,100.0,405,0,0,1,405,39022,39426,0.0,731.0,100,GCF_000411315.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_199786609.1
gyrB_235,NZ_KE150473.1,100.0,375,0,0,1,375,361460,361086,0.0,677.0,100,GCF_000411495.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_016472051.1
gyrB_403,NZ_AOPZ01000475.1,100.0,411,0,0,1,411,15393,14983,0.0,742.0,100,GCF_000414115.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_037663975.1
gyrB_127,NZ_AUBE01000001.1,100.0,411,0,0,1,411,534365,533955,0.0,742.0,100,GCF_000429085.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_208857833.1
gyrB_699,NC_021985.1,100.0,405,0,0,1,405,4414873,4415277,0.0,731.0,100,GCF_000444875.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_043475999.1
gyrB_205,NZ_CM002273.1,100.0,411,0,0,1,411,3528617,3529027,0.0,742.0,100,GCF_000495755.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_033952159.1
gyrB_593,NZ_CM002280.1,100.0,420,0,0,1,420,4452389,4451970,0.0,758.0,100,GCF_000497425.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_171907036.1
gyrB_207,NZ_CM002285.1,100.0,405,0,0,1,405,4735146,4734742,0.0,731.0,100,GCF_000497445.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_023548572.1
gyrB_426,NZ_AWOQ01000395.1,100.0,414,0,0,1,414,4616,4203,0.0,747.0,100,GCF_000498935.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_010071389.1
gyrB_561,NZ_AXDB02000011.1,100.0,375,0,0,1,375,35754,35380,0.0,677.0,100,GCF_000504065.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_037632576.1
gyrB_285,NZ_JABQ01000028.1,100.0,375,0,0,1,375,35479,35105,0.0,677.0,100,GCF_000590515.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_037954576.1
gyrB_513,NZ_CP097800.1,100.0,408,0,0,1,408,3849302,3848895,0.0,737.0,100,GCF_000612545.2,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_037920407.1
gyrB_200,NZ_ARPF01000002.1,100.0,414,0,0,1,414,176897,177310,0.0,747.0,100,GCF_000647875.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_018489826.1
gyrB_561,NZ_CP007574.1,100.0,375,0,0,1,375,4784842,4784468,0.0,677.0,100,GCF_000695235.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_037632576.1
gyrB_141,NZ_AZSD01000129.1,100.0,414,0,0,1,414,7279,7692,0.0,747.0,100,GCF_000696595.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_176572958.1
gyrB_35,NZ_JJOB01000001.1,100.0,414,0,0,1,414,3176138,3175725,0.0,747.0,100,GCF_000698495.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_028441661.1
gyrB_211,NZ_JNAD02000017.1,100.0,375,0,0,1,375,125340,124966,0.0,677.0,100,GCF_000700005.2,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_043464414.1
gyrB_58,NZ_CP045803.1,100.0,375,0,0,1,375,1115652,1115278,0.0,677.0,100,GCF_000707925.2,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_030178687.1
gyrB_534,NZ_KL503830.1,100.0,405,0,0,1,405,3763889,3764293,0.0,731.0,100,GCF_000709915.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_193467876.1
gyrB_2,NZ_KL569921.1,100.0,414,0,0,1,414,6732,6319,0.0,747.0,100,GCF_000715745.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_030115127.1
gyrB_90,NZ_JNYL01000033.1,100.0,375,0,0,1,375,26671,26297,0.0,677.0,100,GCF_000715845.1,DNA topoisomerase (ATP-hydrolyzing) subunit B,gyrB,,with_protein,WP_030017056.1
